"id","summary_title","coords","lat","lng","URI","apiURI"
"term-106938","Normandy","49.0678,0.3139","49.0678","0.3139","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106938","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106938"
"term-106939","Malmaison","53.4083,-2.9975","53.4083","-2.9975","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106939","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106939"
"term-106944","Liverpool","53.4072,-2.9917","53.4072","-2.9917","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106944","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106944"
"term-106949","Cassis","43.214,5.5396","43.214","5.5396","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106949","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106949"
"term-106950","Amiens","49.8942,2.2957","49.8942","2.2957","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106950","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106950"
"term-106954","Douarnenez","48.0944,-4.3311","48.0944","-4.3311","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106954","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106954"
"term-106955","Portofino","44.3037,9.2093","44.3037","9.2093","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106955","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106955"
"term-106956","Glen Moriston","55.7612,-4.1538","55.7612","-4.1538","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106956","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106956"
"term-106957","Vannes","47.6587,-2.7599","47.6587","-2.7599","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106957","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106957"
"term-106958","Lake Como","45.9918,9.2649","45.9918","9.2649","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106958","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106958"
"term-106963","Souillac","44.898,1.4694","44.898","1.4694","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106963","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106963"
"term-106964","Boston (Lincs)","52.9612,-0.1732","52.9612","-0.1732","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106964","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106964"
"term-106965","Genoa","44.4073,8.9339","44.4073","8.9339","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106965","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106965"
"term-106968","L' Escoutay","44.5341,4.6134","44.5341","4.6134","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106968","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106968"
"term-106972","Oslo","59.9133,10.739","59.9133","10.739","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106972","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106972"
"term-106974","Newlyn","50.1063,-5.55","50.1063","-5.55","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106974","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106974"
"term-106976","Lavington Common","50.9601,-0.652","50.9601","-0.652","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106976","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106976"
"term-106980","Dijon","47.3216,5.0415","47.3216","5.0415","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106980","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106980"
"term-106983","Chantilly","49.1932,2.4637","49.1932","2.4637","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106983","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106983"
"term-106987","Edinburgh","55.9533,-3.1884","55.9533","-3.1884","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106987","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106987"
"term-106993","Cumbria","54.6143,-2.9421","54.6143","-2.9421","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106993","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106993"
"term-106998","Chelsea","51.4875,-0.1687","51.4875","-0.1687","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106998","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106998"
"term-106999","Dielette","49.5504,-1.859","49.5504","-1.859","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106999","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106999"
"term-107009","Madrid","40.4167,-3.7036","40.4167","-3.7036","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107009","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107009"
"term-107012","Portugal","40.0333,-7.8896","40.0333","-7.8896","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107012","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107012"
"term-107016","Angers","47.474,-0.5516","47.474","-0.5516","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107016","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107016"
"term-107017","Belgium","50.6403,4.6667","50.6403","4.6667","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107017","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107017"
"term-107020","La Rochelle","46.1591,-1.152","46.1591","-1.152","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107020","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107020"
"term-107021","Tarragona","41.1172,1.2546","41.1172","1.2546","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107021","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107021"
"term-107022","Toledo","39.8561,-4.024","39.8561","-4.024","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107022","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107022"
"term-107023","Isle of Wight","50.6711,-1.3328","50.6711","-1.3328","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107023","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107023"
"term-107024","Mistra","61.9756,11.4014","61.9756","11.4014","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107024","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107024"
"term-107026","Toronto","43.6535,-79.3839","43.6535","-79.3839","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107026","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107026"
"term-107032","Berkeley","37.8753,-122.2396","37.8753","-122.2396","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107032","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107032"
"term-107033","Abbeville","50.1061,1.8337","50.1061","1.8337","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107033","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107033"
"term-107040","Palud","46.9627,-1.7542","46.9627","-1.7542","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107040","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107040"
"term-107042","Brighton","50.8389,-0.1269","50.8389","-0.1269","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107042","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107042"
"term-107043","Segovia","40.9502,-4.1241","40.9502","-4.1241","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107043","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107043"
"term-107044","Tivoli","41.9609,12.7989","41.9609","12.7989","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107044","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107044"
"term-107046","Birchington-on-Sea","51.3775,1.3009","51.3775","1.3009","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107046","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107046"
"term-107048","Corfu","39.5913,19.8596","39.5913","19.8596","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107048","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107048"
"term-107052","Islington","51.5384,-0.0999","51.5384","-0.0999","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107052","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107052"
"term-107053","USA","39.7837,-100.4459","39.7837","-100.4459","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107053","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107053"
"term-107055","Columbus","39.9623,-83.0007","39.9623","-83.0007","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107055","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107055"
"term-107058","Weymouth","50.631,-2.4586","50.631","-2.4586","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107058","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107058"
"term-107060","Burghclere","51.3321,-1.3262","51.3321","-1.3262","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107060","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107060"
"term-107061","Cookham","51.5601,-0.7082","51.5601","-0.7082","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107061","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107061"
"term-107062","Norwich","52.6286,1.2923","52.6286","1.2923","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107062","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107062"
"term-107065","Yarmouth","52.6072,1.7315","52.6072","1.7315","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107065","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107065"
"term-107067","Tahiti","-17.6873,-149.4452","-17.6873","-149.4452","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107067","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107067"
"term-107075","Dedham","41.9063,-94.8222","41.9063","-94.8222","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107075","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107075"
"term-107119","Salisbury","51.0691,-1.7954","51.0691","-1.7954","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107119","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107119"
"term-107139","England","52.531,-1.2649","52.531","-1.2649","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107139","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107139"
"term-107144","Harrow","51.5968,-0.3373","51.5968","-0.3373","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107144","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107144"
"term-107146","Colchester","51.8897,0.8995","51.8897","0.8995","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107146","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107146"
"term-107154","Dover","51.1251,1.3134","51.1251","1.3134","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107154","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107154"
"term-107175","Kingston-on-Thames","51.6744,-1.2821","51.6744","-1.2821","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107175","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107175"
"term-107177","Bruges","51.2086,3.2268","51.2086","3.2268","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107177","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107177"
"term-107178","Tonbridge","51.189,0.2736","51.189","0.2736","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107178","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107178"
"term-107202","Ireland","52.8652,-7.9795","52.8652","-7.9795","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107202","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107202"
"term-107203","Calais","50.9525,1.8538","50.9525","1.8538","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107203","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107203"
"term-107230","Southampton","50.9025,-1.4042","50.9025","-1.4042","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107230","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107230"
"term-107231","Le Havre","49.4939,0.108","49.4939","0.108","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107231","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107231"
"term-107232","Villequier","49.5073,0.6518","49.5073","0.6518","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107232","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107232"
"term-107245","Carlisle","54.8948,-2.9362","54.8948","-2.9362","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107245","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107245"
"term-107253","Lincoln","40.8089,-96.7078","40.8089","-96.7078","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107253","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107253"
"term-107291","Bourne","52.7682,-0.3772","52.7682","-0.3772","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107291","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107291"
"term-107306","Grantchester","52.1794,0.0933","52.1794","0.0933","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107306","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107306"
"term-107329","Cromer","52.9311,1.3013","52.9311","1.3013","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107329","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107329"
"term-107341","Dorking","51.2325,-0.3307","51.2325","-0.3307","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107341","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107341"
"term-107343","Versailles","48.8035,2.1267","48.8035","2.1267","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107343","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107343"
"term-107351","Boulogne","46.7947,-1.321","46.7947","-1.321","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107351","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107351"
"term-107361","Dordrecht","51.7959,4.6779","51.7959","4.6779","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107361","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107361"
"term-107364","Lucerne","47.0505,8.3055","47.0505","8.3055","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107364","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107364"
"term-107365","Knaresborough","54.01,-1.4622","54.01","-1.4622","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107365","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107365"
"term-107366","Lydd","50.951,0.9065","50.951","0.9065","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107366","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107366"
"term-107368","Whitby","54.4874,-0.6155","54.4874","-0.6155","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107368","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107368"
"term-107375","Marlborough","42.3459,-71.5523","42.3459","-71.5523","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107375","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107375"
"term-107382","Edo","6.6077,5.9723","6.6077","5.9723","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107382","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107382"
"term-10739","Rakka","35.9497,39.0089","35.9497","39.0089","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10739","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-10739"
"term-107392","Conway","35.2522,-92.6889","35.2522","-92.6889","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107392","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107392"
"term-107393","Saragossa","41.6521,-0.8809","41.6521","-0.8809","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107393","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107393"
"term-107398","York","53.9591,-1.0815","53.9591","-1.0815","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107398","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107398"
"term-107402","Mansfield","40.7584,-82.5154","40.7584","-82.5154","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107402","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107402"
"term-107408","Amboise","47.411,0.9837","47.411","0.9837","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107408","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107408"
"term-107413","Mount Carmel","38.4109,-87.7614","38.4109","-87.7614","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107413","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107413"
"term-107415","Alassio","44.008,8.173","44.008","8.173","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107415","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107415"
"term-107420","Mechelen","51.0281,4.4803","51.0281","4.4803","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107420","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107420"
"term-107421","Geneva","46.2018,6.1466","46.2018","6.1466","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107421","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107421"
"term-107422","Holywell","53.2714,-3.2213","53.2714","-3.2213","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107422","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107422"
"term-107424","St Pierre","48.3833,7.4719","48.3833","7.4719","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107424","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107424"
"term-107425","Evreux","49.0269,1.151","49.0269","1.151","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107425","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107425"
"term-107426","Bayeux","49.2765,-0.7025","49.2765","-0.7025","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107426","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107426"
"term-107427","Brionne","49.1949,0.7181","49.1949","0.7181","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107427","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107427"
"term-107428","Bushey","51.6442,-0.3622","51.6442","-0.3622","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107428","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107428"
"term-107429","Pegwell Bay","51.3228,1.3786","51.3228","1.3786","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107429","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107429"
"term-107432","Tenby","51.6697,-4.708","51.6697","-4.708","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107432","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107432"
"term-107448","Woodbridge","40.5576,-74.2846","40.5576","-74.2846","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107448","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107448"
"term-107488","Lofoten","63.3044,15.6139","63.3044","15.6139","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107488","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107488"
