"id","summary_title","publicationPlace","publicationDate","URI","apiURI"
"publication-200002715","Contribution to 'Recent Acquisitions (1995-2004) at at the Fitzwilliam Museum, Cambridge'","NULL","2004","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002715","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002715"
"publication-200002716","Über den Export deutschsprachiger Stundenbücher von Paris nach Nürnberg.","NULL","2010","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002716","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002716"
"publication-200002717","The Paysage as Funerary Imagery in the Timurid Period","NULL","1993","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002717","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002717"
"publication-200002718","Bibliographie. Les Manuscrits du ""Liber Scintillarum""","NULL","1950","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002718","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002718"
"publication-200002719","""In The Image of Rūm"": Ottoman Architectural Patronage in Sixteenth-Century Aleppo and Damascus","Leiden","1999","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002719","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002719"
"publication-200002720","English Delft Adam and Eve Chargers","London","1959","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002720","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002720"
"publication-200002721","Restorations of Jerusalem and the Dome of the Rock and Their Political Significance, 1537-1928","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002721","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002721"
"publication-200002722","Collectors' Notes","NULL","1978","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002722","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002722"
"publication-200002723","Some Lustre Painted Tiles from Kashan, of the 13th and Early 14th Centuries","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002723","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002723"
"publication-200002724","Master of B 18, the Roermond Volumen Parvum, and Early Fourteenth-century Illumination in Bologna","NULL","2005","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002724","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002724"
"publication-200002725","Messer Piero Strozzi, a Florentine Priest and Scribe","London","1965","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002725","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002725"
"publication-200002726","The Mermaid Mystique","Colonial Williamsburg","1993","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002726","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002726"
"publication-200002727","Diyarbakir: A Rival to Iznik","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002727","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002727"
"publication-200002728","'Et Prima Vidit': The Iconography of the Appearance of Christ to his Mother.","NULL","1957","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002728","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002728"
"publication-200002729","'The Laudario of Sant' Agnese in Florence: Compagnia, Carmelites and the Community of Saints","Melbourne","2009","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002729","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002729"
"publication-200002730","'Images of the Magdalen in Late Medieval Florence: Visualising Paradoxes of Female Sanctity'","Melbourne","2009","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002730","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002730"
"publication-200002731","The Turquoise of ""Jām"" of King ""Jamshīd","California","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002731","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002731"
"publication-200002732","Pottery and Metal Shapes in Persia in the 12th and 13th Centuries","Oxford","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002732","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002732"
"publication-200002733","Nouvelles illustrations des Confessions augustiniennes","NULL","1964","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002733","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002733"
"publication-200002735","Per il Maestro del Gaibana e il suo atelier: un gruppo di Bibbie.","NULL","2009","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002735","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002735"
"publication-200002736","Splendori a corte: Il Salterio Thompson di Cambridge.","NULL","2010","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002736","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002736"
"publication-200002737","Études sur Saint Bernard et le texte de ses écrits'","NULL","1953","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002737","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002737"
"publication-200002739","De platen in de Aratea van Hugo de Groot","NULL","1949","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002739","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002739"
"publication-200002740","Celestial Transmissions: An Iconographical Classification of Constellation Cycles in Manuscripts (8th-15th centuries)","NULL","2005","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002740","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002740"
"publication-200002741","Die hässlichen Abtissen: Versuch über die frühen Grabmäler in Quedlinburg","NULL","2002-03","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002741","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002741"
"publication-200002742","Nuove prospettive dei manoscritti trentini della Notitia Dignitatum","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002742","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002742"
"publication-200002743","Die Miniaturen des Mu¨nchner Medici-Gebetbuchs Clm 23639 und verwandte Handschriften","Frankfurt","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002743","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002743"
"publication-200002744","'Da a als Grundlage für Schriftvarianten in der gotischen Buchschrift'","NULL","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002744","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002744"
"publication-200002745","'Di Leonardo Bellini pittore e miniatore'","NULL","1958","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002745","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002745"
"publication-200002746","Per Leonardo Bellini","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002746","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002746"
"publication-200002747","'Lauro Padovano und Leonardo Bellini als Maler, Miniatoren und Zeichner'","NULL","1989","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002747","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002747"
"publication-200002748","Some Renaissance Manuscripts","NULL","1958","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002748","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002748"
"publication-200002749","Trends in Bolognese Legal Illustration: The Early Trecento'","Frankfurt","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002749","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002749"
"publication-200002750","Finds from the Anglo-Scandinavian site of Torksey, Lincolnshire","Warsaw","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002750","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002750"
"publication-200002751","Finds Research Group datasheet 32","Sleaford, England","2008","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002751","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002751"
"publication-200002753","Due manoscritti di Morimondo e gli esordi della miniatura gotica genovese.","NULL","1998","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002753","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002753"
"publication-200002754","Due codici cisterciensi e il Maestro dell'Antifonario di Cambridge.","NULL","2000","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002754","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002754"
"publication-200002755","Note brevi sull'Antifonario MS VV. 64 della Walters Art Gallery, Baltimora","NULL","2001","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002755","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002755"
"publication-200002757","'Latin Classical Manuscripts in the National Library of Scotland'","NULL","1973","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002757","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002757"
"publication-200002758","'Cistercian manuscripts from the collection of Sir Sydney Cockerell'","NULL","1959","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002758","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002758"
"publication-200002759","Corali minati de Monte Oliveto Maggine","NULL","1910","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002759","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002759"
"publication-200002760","The successive revisions and surviving codices of the  Fons memorabilium universi  of Domenico Bandino.","NULL","1960","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002760","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002760"
"publication-200002764","El Llibro de los Bienhechores de San Benito de Valladolid","NULL","1963","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002764","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002764"
"publication-200002765","Un album paléographique de manuscrits datés","NULL","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002765","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002765"
"publication-200002766","New Testament Manuscripts and Their Lay Owners in Verona in the Thirteenth Century","NULL","1987","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002766","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002766"
"publication-200002767","Gli inizi dello scriptorium di Morimondo","Morimondo","1998","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002767","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002767"
"publication-200002770","'La miniature du royaume latin de Jérusalem'","NULL","1962","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002770","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002770"
"publication-200002771","Wincanton Delftware","London","1957","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002771","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002771"
"publication-200002772","Assemblages de céramiques égyptiennes datées par les fouilles d’Istabl Antar (milieu VIIe – 1ère moitié du Xe s.)","Ciudad Real, Almagro","2009","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002772","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002772"
"publication-200002773","Some Delftware Baskets and Comparable Pieces: and the Lotus Pattern","London","1990","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002773","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002773"
"publication-200002774","Some comments on the anonymous silver coinage of the fourth to sixth centuries A.D.","Paris","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002774","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002774"
"publication-200002775","'Not in Rackham' - Italian Renaissance maiolica in the Victoria and Albert Museum - Part 1","NULL","2010","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002775","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002775"
"publication-200002776","William Kent, John Michael Rysbrack and English Ceramics","NULL","2010","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002776","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002776"
"publication-200002777","The Problem of Saljuq Monochrome Wares","Oxford","1995","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002777","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002777"
"publication-200002778","Islamic sculpture ceramic figurines","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002778","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002778"
"publication-200002779","The Enigmatic Figure: Ceramic Sculpture from Iran and Syria c. 1150-1250","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002779","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002779"
"publication-200002780","Deux passionnaires de Morimondo conservées au Séminaire de Como","NULL","1965","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002780","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002780"
"publication-200002781","' ""Hic liber est de Monasterio Sancte Marie de Morimondo"": note su una Bibbia padani e alcuni cistercensi italiani'","Rome","1978","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-200002781","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-200002781"
