"id","summary_title","venue","venueURI","venueAPIURI","venueID","earliestDate","latestDate","URI","apiURI"
"exhibition-2819","A l’ombre des frondaisons d’Arcueil","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2819","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2819"
"exhibition-282","Alfred Stevens (1977)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-282","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-282"
"exhibition-2820","This is a Voice","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2820","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2820"
"exhibition-2821","Eugene Boudin – The Studio of Light","Le Havre","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107231","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107231","term-107231","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2821","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2821"
"exhibition-2822","Winifred Knights","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2009","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2822","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2822"
"exhibition-2823","J. M. W. Turner: From Shade and Darkness, to Light and Colour","Aix-en-Provence","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106860","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106860","term-106860","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2823","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2823"
"exhibition-2824","Sunken Cities: Egypt's Lost Worlds","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2824","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2824"
"exhibition-2825","Pierre Bonnard: Radiant Colour","Québec","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134881","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134881","term-134881","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2825","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2825"
"exhibition-2826","Picasso: The Great War, Experimentation and Change","Philadelphia (USA)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-118625","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-118625","term-118625","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2826","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2826"
"exhibition-2828","Slade Painters in Dorset: The Edwardians","Bournemouth","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108837","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108837","term-108837","2016","2010","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2828","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2828"
"exhibition-2829","Alberto Giacometti: A Line Through Time","Norwich","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107062","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107062","term-107062","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2829","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2829"
"exhibition-283","The Nature of Painting I","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1983","1984","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-283","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-283"
"exhibition-2830","The English Rose: Feminine Beauty from Van Dyck to Sargent","Barnard Castle","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116343","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116343","term-116343","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2830","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2830"
"exhibition-2831","Seeing Round Corners","Margate","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108186","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108186","term-108186","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2831","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2831"
"exhibition-2832","Adriaen van de Velde: Dutch Master of Landscape","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2001","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2832","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2832"
"exhibition-2833","In Perspective","Antwerp","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106715","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106715","term-106715","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2833","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2833"
"exhibition-2834","Antipodes","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2834","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2834"
"exhibition-2835","Painters' Paintings: From Freud to Van Dyck","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2835","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2835"
"exhibition-2836","Sickert à Dieppe: Portraits d’une ville","Dieppe","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106614","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106614","term-106614","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2836","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2836"
"exhibition-2837","In the Light of Naples","Florida","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-109935","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-109935","term-109935","2016","2016","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2837","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2837"
"exhibition-2838","Towards Night","Eastbourne","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108861","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108861","term-108861","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2838","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2838"
"exhibition-2839","Feeding the 400","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2839","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2839"
"exhibition-284","Works of ancient Masters","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1860","1860","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-284","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-284"
"exhibition-2840","Orlando Furioso: 500 Anni","Ferrara","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106541","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106541","term-106541","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2840","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2840"
"exhibition-2841","A Dream in Print: Raphael, Marcantonio Raimondi and the Image Multiplied","Manchester","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108153","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108153","term-108153","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2841","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2841"
"exhibition-2842","Venice. City of Artists","Hamburg","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106652","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106652","term-106652","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2842","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2842"
"exhibition-2843","L’Odyssée des Animaux","Cassel","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134876","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134876","term-134876","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2843","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2843"
"exhibition-2844","Game Plan: Board Games Rediscovered","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2844","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2844"
"exhibition-2845","Nineveh","Leiden","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106626","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106626","term-106626","2017","2018","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2845","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2845"
"exhibition-2846","Paul Gauguin, Rosalind Nashashibi, Lucy Skaer","St Ives (Cornwall)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-115423","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-115423","term-115423","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2846","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2846"
"exhibition-2847","The better half: Jewish Women Artists before 1938","Vienna","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106549","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106549","term-106549","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2847","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2847"
"exhibition-2848","French Drawings from the Time of Gainsborough","Sudbury (Suff.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108143","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108143","term-108143","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2848","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2848"
"exhibition-2849","Paul Nash","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2849","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2849"
"exhibition-285","The Tillotson Collection","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1965","1965","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-285","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-285"
"exhibition-2851","Small Wonders: Gothic Boxwood Miniatures","Toronto","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107026","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107026","term-107026","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2851","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2851"
"exhibition-2852","Bellotto and Canaletto. The wonder and the light","Milan","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106511","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106511","term-106511","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2852","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2852"
"exhibition-2853","Ribera. Master of Drawing","Madrid","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107009","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107009","term-107009","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2853","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2853"
"exhibition-2854","Nightfall: Gothic Imagination Since Frankenstein","Geneva","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107421","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107421","term-107421","2016","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2854","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2854"
"exhibition-2855","Alberto Giacometti: A Line Through Time","Amstelveen","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134884","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134884","term-134884","2017","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2855","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2855"
"exhibition-2856","The Medici’s Painter: Carlo Dolci and 17th-Century Florence","Massachusetts","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9817","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-9817","term-9817","2017","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2856","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2856"
"exhibition-2857","Enlightened Princesses: Caroline, Augusta, Charlotte, and the Shaping of the Modern World","New Haven","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106821","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106821","term-106821","2017","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2857","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2857"
"exhibition-2858","Sheer Pleasure – Frank Brangwyn and the Art of Japan","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2017","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2858","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2858"
"exhibition-2859","Vanessa Bell (1879-1961)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2017","2017","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2859","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2859"
"exhibition-2861","Hadrien, Tresors d'une Villa Imperiale","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2861","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2861"
"exhibition-2862","Van Dyck","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2862","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2862"
"exhibition-2864","The Light of Nature: Landscape drawings and watercolours by Van Dyck","Antwerp","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106715","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106715","term-106715","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2864","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2864"
"exhibition-2865","Renaissance Venice and the North: Crosscurrents in the time of Bellini, Durer and Titian","Venice","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106518","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106518","term-106518","1999","2000","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2865","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2865"
"exhibition-2866","On the Margins of the City","Leeds (Yorks.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107567","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107567","term-107567","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2866","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2866"
"exhibition-2867","From Stoke-on-Trent to Venice: James Holland (1799-1870)","Stoke-on-Trent","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110455","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-110455","term-110455","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2867","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2867"
"exhibition-2868","The Nature of Diamonds","San Diego","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134885","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134885","term-134885","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2868","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2868"
"exhibition-2869","Visions of Ruin: Architectural fantasies & Designs for Garden Follies","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2869","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2869"
"exhibition-287","The John Tillotson Bequest","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1985","1985","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-287","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-287"
"exhibition-2870","Old Master Paintings on Copper","Arizona","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-115430","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-115430","term-115430","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2870","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2870"
"exhibition-2872","Arent de Gelder - Rembrandt's Last Pupil","Dordrecht","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107361","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107361","term-107361","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2872","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2872"
"exhibition-2874","Gifts of the Nile: Ancient Egyptian Faience","Cleveland","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108860","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108860","term-108860","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2874","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2874"
"exhibition-2875","Mummy Portraits","Frankfurt","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106768","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106768","term-106768","1999","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2875","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2875"
"exhibition-2876","La Fascination De L'Antique, Rome Et L'europe 1700-1770","Lyon","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113277","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-113277","term-113277","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2876","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2876"
"exhibition-2877","John Singer Sargent","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2877","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2877"
"exhibition-2878","Les dernieres annees d'Eugene Delacroix","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2878","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2878"
"exhibition-2879","Les momies de l'Egypte romaine et leurs parures","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2879","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2879"
"exhibition-288","French Landscapes from the Fitzwilliam Museum, Cambridge","Tokyo","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106646","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106646","term-106646","1988","1988","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-288","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-288"
"exhibition-2880","Rustic Simplicity, Scenes of Cottage Life in Nineteenth-century Britain","Penzance","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116322","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116322","term-116322","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2880","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2880"
"exhibition-2881","The First World War Remembered","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2881","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2881"
"exhibition-2882","Songs on Stone: James McNeill Whistler and the Art of Lithography","Chicago","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106548","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106548","term-106548","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2882","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2882"
"exhibition-2883","The Classic Cézanne","Sydney","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-109969","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-109969","term-109969","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2883","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2883"
"exhibition-2884","Georges Braque Retrospective","Tokyo","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106646","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106646","term-106646","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2884","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2884"
"exhibition-2885","At the Time of Hippocrates, Medicine and Society in Ancient Greece","Mariemont","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-118664","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-118664","term-118664","1998","1912","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2885","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2885"
"exhibition-2887","From Hans Memling to Pieter Pourbus - Bruges in the 16th Century","Bruges","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107177","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107177","term-107177","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2887","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2887"
"exhibition-2888","Girolamo Bedoli 1500-1569: Disegni","Mantua","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-75037","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-75037","term-75037","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2888","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2888"
"exhibition-2889","Turner in the Hastings Area","Hastings","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106879","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106879","term-106879","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2889","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2889"
"exhibition-289","Figures nues d'Ecole française","Colmar","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-130759","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-130759","term-130759","1953","1953","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-289","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-289"
"exhibition-2890","Light Illumination and Illusion","Norwich","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107062","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107062","term-107062","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2890","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2890"
"exhibition-2891","Eugene Delacroix ou la naissance d'un nouveau romantisme","Rouen","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106578","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106578","term-106578","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2891","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2891"
"exhibition-2892","Hommage a Goya","Bordeaux","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121638","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121638","term-121638","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2892","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2892"
"exhibition-2893","La Gloire d'Alexandrie","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2893","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2893"
"exhibition-2894","Aubrey Beardsley: An Exhibition for Japan","Kanagawa prefecture","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134891","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134891","term-134891","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2894","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2894"
